#auto generated file!
12.0;22;34;32;22;20;29;34;36;27;27;26;23;37;31
18.0;23;34;29;24;20;29;35;35;27;27;28;23;37;29
24.0;24;33;29;24;22;28;36;32;27;27;28;23;37;30
30.0;25;33;29;26;21;30;34;33;25;29;28;26;33;28
36.0;24;34;31;25;21;29;33;33;25;30;30;23;34;28
42.0;25;36;32;25;21;29;32;34;24;30;30;23;32;27
48.0;24;37;32;26;22;28;32;34;24;29;30;24;31;27
54.0;23;39;30;27;23;29;32;32;26;28;31;23;29;28
60.0;24;40;31;27;25;29;31;30;26;27;32;21;30;27
66.0;24;41;31;28;25;28;32;29;27;27;30;19;31;28
72.0;24;40;31;30;25;28;31;30;26;27;30;18;30;30
78.0;25;41;33;31;26;27;33;29;27;25;29;20;28;26
84.0;27;39;33;31;27;28;33;27;27;22;30;19;28;29
90.0;27;38;36;32;29;27;35;25;26;23;29;19;26;28
96.0;28;38;42;31;27;26;34;26;26;23;25;19;27;28
102.0;27;38;42;33;28;27;32;26;28;20;26;19;27;27
108.0;27;37;42;34;28;30;28;25;30;22;27;17;27;26
114.0;27;37;43;32;28;29;28;25;34;22;27;17;26;25
120.0;30;39;42;34;28;29;29;25;31;22;26;15;26;24
126.0;32;40;42;33;28;30;29;23;30;22;26;15;26;24
132.0;31;40;43;34;28;29;28;22;29;20;28;16;27;25
138.0;30;41;42;36;30;31;28;20;28;21;29;14;26;24
144.0;30;40;42;36;29;29;29;20;27;23;31;14;26;24
150.0;31;40;41;36;30;28;30;21;27;23;30;15;25;23
156.0;29;41;40;35;30;27;30;21;30;21;29;17;25;25
162.0;29;41;40;34;30;26;31;20;31;20;28;16;25;29
168.0;30;39;41;35;31;27;29;19;31;20;27;17;25;29
174.0;31;43;40;33;31;29;27;21;31;21;25;17;24;27
180.0;34;44;39;33;31;31;27;18;32;21;24;16;25;25
186.0;36;42;37;32;29;32;28;20;30;24;25;16;23;26
192.0;37;43;37;32;28;33;28;18;32;22;26;14;24;26
198.0;37;42;36;33;28;34;28;18;32;23;26;15;24;24
204.0;37;42;36;33;29;35;27;16;31;23;26;15;26;24
210.0;38;42;36;33;30;35;27;16;30;23;26;15;25;24
216.0;38;43;36;33;33;35;29;15;28;20;26;14;26;24
222.0;39;43;37;33;34;35;28;16;27;20;27;15;25;21
228.0;40;42;37;36;36;35;25;17;25;19;27;16;27;18
234.0;43;41;36;37;38;34;26;16;26;20;24;16;26;17
240.0;43;41;36;36;36;34;27;18;24;20;26;14;28;17
246.0;43;41;37;35;37;34;26;19;23;20;27;14;27;17
252.0;43;43;34;35;36;35;26;15;25;22;26;15;29;16
258.0;43;44;36;35;37;36;25;15;23;22;26;15;27;16
264.0;43;45;38;37;36;35;24;15;24;20;25;16;27;15
270.0;43;42;39;38;36;36;24;15;25;20;25;14;27;16
276.0;43;42;41;40;35;36;24;16;26;18;24;13;26;16
282.0;42;43;42;41;37;35;24;16;24;20;21;14;25;16
288.0;42;42;40;41;38;35;22;17;24;20;20;13;28;18
294.0;44;44;40;43;38;36;19;15;26;19;19;12;27;18
300.0;44;44;41;44;39;34;18;16;27;18;17;12;28;18
