#auto generated file!
12.0;58;57;52;61;54;58;54;57;56;72;59;52;49;61
18.0;61;60;53;59;55;59;52;54;54;75;60;49;50;59
24.0;61;61;52;61;53;61;52;53;51;72;64;48;50;61
30.0;62;60;51;62;57;59;53;48;49;69;65;50;57;58
36.0;64;59;50;63;58;60;54;46;49;69;66;48;58;56
42.0;67;59;51;64;58;63;54;46;46;66;65;48;56;57
48.0;69;60;49;64;60;65;57;47;46;68;60;45;58;52
54.0;71;63;49;63;60;66;56;47;46;67;60;45;54;53
60.0;73;65;53;66;62;67;53;48;48;65;57;44;48;51
66.0;76;67;55;64;61;69;53;47;50;65;59;44;44;46
72.0;77;69;55;64;65;71;54;44;45;62;56;46;45;47
78.0;78;71;56;65;66;71;48;40;48;63;59;42;45;48
84.0;79;73;55;64;66;70;49;41;46;63;63;42;45;44
90.0;79;75;57;65;67;72;53;38;41;62;64;41;46;40
96.0;80;78;55;65;69;72;52;39;42;60;61;41;44;42
102.0;81;80;56;68;67;74;53;37;39;58;60;40;48;39
108.0;83;82;55;69;68;74;55;37;37;58;55;39;48;40
114.0;85;82;55;71;68;75;55;36;36;54;55;41;46;41
120.0;84;84;53;72;68;74;52;35;38;54;54;41;44;47
126.0;84;84;56;74;66;78;51;30;37;53;53;43;44;47
132.0;84;82;58;76;69;80;48;28;38;53;51;43;44;46
138.0;83;83;61;78;67;81;48;31;35;50;49;43;47;44
144.0;85;82;64;76;68;83;48;30;37;50;45;43;44;45
150.0;83;80;64;75;69;84;49;31;37;50;43;45;46;44
156.0;84;78;64;72;69;84;50;36;38;49;43;46;42;45
162.0;82;77;65;73;70;81;51;35;40;48;43;44;45;46
168.0;81;77;67;73;66;80;52;35;39;49;44;44;45;48
174.0;79;78;68;72;68;81;51;37;42;48;42;43;44;47
180.0;79;79;70;72;68;84;52;36;38;46;44;42;43;47
186.0;83;78;71;74;66;82;51;36;39;46;45;41;42;46
192.0;85;79;70;72;67;84;50;39;36;43;48;41;44;42
198.0;87;79;68;73;64;84;48;40;38;41;48;42;43;45
204.0;87;78;68;72;64;85;45;39;40;40;50;45;43;44
210.0;87;77;70;70;66;82;46;39;39;42;51;46;43;42
216.0;87;78;69;69;66;83;45;39;39;42;49;50;40;44
222.0;84;78;71;71;67;83;49;41;36;39;46;50;38;47
228.0;86;78;71;70;68;80;52;41;39;39;47;48;38;43
234.0;86;82;70;72;65;83;48;40;40;39;46;48;40;41
240.0;85;79;70;77;66;86;46;40;41;38;41;48;42;41
246.0;86;82;67;79;66;87;47;39;41;34;42;48;43;39
252.0;88;86;66;77;67;88;48;41;40;31;41;46;41;40
258.0;88;87;68;78;67;89;49;40;39;32;39;46;37;41
264.0;85;86;70;80;65;93;50;39;40;32;37;45;38;40
270.0;86;88;73;78;70;93;49;37;40;32;36;41;37;40
276.0;86;89;71;77;70;91;46;37;41;33;36;43;38;42
282.0;86;89;70;79;72;85;45;39;44;30;36;44;36;45
288.0;88;88;71;79;73;83;45;38;43;28;35;44;37;48
294.0;87;86;76;78;76;81;46;40;40;28;39;46;33;44
300.0;87;86;75;78;77;81;48;39;40;29;39;46;34;41
306.0;87;86;76;80;74;82;47;40;39;30;37;47;33;42
312.0;89;85;77;84;73;79;45;40;36;31;37;49;33;42
318.0;88;86;79;85;72;80;41;39;36;29;39;51;33;42
324.0;88;86;82;88;72;81;38;39;37;25;37;53;34;40
330.0;87;88;83;87;70;82;37;36;40;21;42;53;37;37
336.0;91;89;83;85;71;81;36;37;38;23;41;55;36;34
342.0;95;90;85;83;74;81;34;38;36;23;39;53;35;34
348.0;94;90;87;89;73;83;32;32;37;26;38;50;34;35
354.0;93;92;88;87;75;80;32;33;39;27;39;47;32;36
360.0;94;94;84;85;75;80;32;32;41;28;38;47;31;39
366.0;97;93;84;83;78;81;32;31;39;29;37;46;30;40
372.0;98;95;83;85;74;85;35;27;38;29;38;43;30;40
378.0;98;100;82;82;72;86;34;28;34;29;38;44;29;44
384.0;98;98;84;81;72;82;35;30;32;24;40;46;33;45
390.0;98;96;83;82;73;83;34;29;31;24;44;43;37;43
396.0;100;98;78;81;76;79;36;31;30;26;41;42;41;41
402.0;99;100;78;79;78;79;36;30;32;26;43;38;41;41
408.0;98;101;78;77;78;79;35;31;32;27;44;38;42;40
414.0;99;101;78;79;79;80;34;30;32;29;43;34;39;43
420.0;99;104;76;82;77;78;35;32;32;32;43;35;36;39
426.0;98;104;74;83;76;77;33;33;36;31;45;36;38;36
432.0;99;107;74;81;76;79;34;32;35;30;42;35;38;38
438.0;98;106;77;78;77;80;36;32;31;32;42;34;38;39
444.0;97;106;77;79;79;80;36;33;31;32;39;34;38;39
450.0;95;108;75;80;79;80;35;33;31;36;38;35;37;38
456.0;97;111;73;82;79;79;31;33;30;35;40;37;32;41
462.0;100;110;73;84;78;79;31;34;28;35;37;37;30;44
468.0;103;109;75;84;78;81;29;35;29;34;35;37;29;42
474.0;102;110;74;84;78;84;28;33;30;36;34;35;29;43
480.0;102;111;72;85;79;85;27;34;30;36;35;33;29;42
486.0;103;111;71;83;81;89;27;35;31;33;38;34;31;33
492.0;101;111;70;81;84;89;28;35;32;33;40;35;28;33
498.0;98;111;72;82;84;87;31;33;34;31;39;38;26;34
504.0;98;107;73;83;83;86;32;34;33;31;37;38;29;36
510.0;96;105;72;84;87;84;31;32;33;32;38;40;33;33
516.0;96;103;71;87;86;84;30;31;36;34;38;40;35;29
522.0;95;104;69;87;85;83;30;31;36;35;36;43;36;30
528.0;95;105;70;87;84;81;33;30;35;36;35;43;38;28
534.0;97;105;72;87;82;81;34;30;35;36;37;42;35;27
540.0;100;105;68;88;82;80;33;30;37;37;38;39;35;28
546.0;101;104;71;85;82;79;38;32;36;34;38;39;35;26
552.0;102;105;73;84;82;78;37;32;36;33;40;37;37;24
558.0;103;104;72;84;81;77;41;35;38;32;36;37;36;24
564.0;103;104;71;83;83;78;40;35;37;31;36;37;33;29
570.0;103;109;72;83;80;76;38;36;38;32;39;37;30;27
576.0;105;110;72;84;83;75;37;35;39;31;39;33;31;26
582.0;108;109;72;82;83;76;37;37;38;31;36;34;32;25
588.0;108;111;70;81;84;78;39;37;39;32;34;31;31;25
594.0;110;111;70;80;85;79;37;38;36;31;34;30;33;26
600.0;110;114;70;79;84;79;37;40;38;31;34;29;31;24
606.0;108;113;71;79;79;81;39;41;38;33;35;32;29;22
612.0;109;114;69;76;79;78;37;42;39;32;37;32;30;26
618.0;110;114;68;76;81;78;38;43;39;27;38;28;31;29
624.0;109;114;72;79;79;76;38;42;39;26;40;31;27;28
630.0;110;116;72;79;77;72;40;42;39;28;39;32;28;26
636.0;109;117;75;76;74;75;39;44;36;28;39;35;28;25
642.0;108;117;74;74;75;74;40;43;37;29;41;36;27;25
648.0;110;119;76;71;77;74;39;43;35;30;39;33;29;25
654.0;109;118;76;72;79;74;38;42;36;32;39;35;25;25
660.0;108;117;75;73;79;71;37;44;37;32;40;35;27;25
666.0;107;115;75;73;75;74;38;46;37;32;39;36;26;27
672.0;107;116;76;74;75;72;36;47;37;34;39;35;25;27
678.0;105;114;76;77;74;68;38;46;37;35;40;34;30;26
684.0;106;114;76;75;72;68;38;44;38;37;38;35;33;26
690.0;108;116;79;75;71;67;39;42;38;38;33;33;33;28
696.0;108;116;77;75;72;66;40;43;35;38;32;35;32;31
702.0;109;118;75;73;75;67;40;42;34;36;32;36;30;33
708.0;110;120;76;74;77;66;41;37;35;38;32;37;27;30
714.0;114;121;76;72;79;62;38;35;36;35;33;39;28;32
720.0;113;119;75;70;78;60;34;40;39;36;35;40;30;31
726.0;115;120;72;68;81;62;34;41;40;37;33;39;28;30
732.0;115;119;72;67;81;61;35;41;41;39;36;38;26;29
738.0;116;120;71;70;80;60;33;41;39;36;36;36;31;31
744.0;118;120;71;67;78;62;33;40;39;33;40;35;31;33
750.0;117;122;70;67;77;64;33;42;36;31;40;36;33;32
756.0;117;118;70;68;76;66;33;43;36;31;42;34;32;34
762.0;118;119;71;70;73;65;33;43;35;30;43;32;32;36
768.0;118;119;72;70;71;62;34;40;36;31;45;33;34;35
774.0;118;120;71;69;72;64;35;39;34;29;45;33;36;35
780.0;118;121;69;71;73;65;36;38;31;31;42;30;37;38
786.0;118;121;69;72;73;63;36;41;31;29;42;29;38;38
792.0;119;123;72;73;74;63;36;40;30;27;38;31;39;35
798.0;119;123;73;73;75;63;35;39;28;27;37;33;41;34
804.0;119;125;73;73;75;63;35;39;30;25;37;34;39;33
810.0;119;124;77;73;79;61;35;38;30;29;36;33;35;31
816.0;118;125;78;75;76;63;36;38;29;28;36;35;33;30
822.0;118;126;77;74;78;60;35;38;32;28;34;35;35;30
828.0;116;126;78;75;79;56;34;38;32;31;36;34;36;29
834.0;112;125;80;76;79;58;32;41;32;35;32;35;34;29
840.0;114;126;82;76;80;62;30;39;32;35;29;32;32;31
846.0;113;128;81;76;79;63;30;38;34;33;30;31;32;32
852.0;111;129;79;77;78;64;32;38;37;32;30;31;31;31
858.0;112;129;79;77;80;61;30;39;36;28;33;31;34;31
864.0;113;128;79;78;80;61;27;37;35;28;36;32;34;32
870.0;109;129;80;76;82;64;26;35;36;28;40;33;32;30
876.0;112;129;82;74;83;59;26;37;37;27;37;33;31;33
882.0;111;126;80;73;79;59;26;39;38;28;39;33;31;38
888.0;111;126;80;76;76;58;28;38;38;29;38;33;32;37
894.0;111;125;77;75;76;58;28;40;38;30;35;34;34;39
900.0;110;127;78;76;74;58;29;40;38;31;33;34;34;38
906.0;111;124;78;77;76;63;31;40;37;29;30;33;35;36
912.0;108;127;78;78;77;62;30;42;34;30;28;35;34;37
918.0;109;129;76;78;77;63;28;42;33;30;28;36;34;37
924.0;108;128;75;78;81;62;25;45;32;29;30;36;32;39
930.0;111;129;76;78;83;61;25;46;31;28;31;34;30;37
936.0;110;131;77;79;83;60;24;43;33;28;32;35;30;35
942.0;111;130;78;81;84;59;24;45;32;25;32;35;30;34
948.0;113;128;78;82;83;59;27;45;34;25;32;35;26;33
954.0;115;130;78;82;82;58;26;43;32;25;31;38;25;35
960.0;116;130;79;80;81;59;27;42;30;25;34;37;25;35
966.0;116;132;78;76;80;58;28;38;31;26;35;38;30;34
972.0;114;134;76;77;77;58;33;36;29;27;37;42;25;35
978.0;115;135;77;77;78;59;32;36;31;26;34;40;25;35
984.0;116;134;76;79;78;63;34;35;31;24;33;39;23;35
990.0;116;133;75;80;80;63;33;32;31;24;33;42;21;37
996.0;118;132;74;78;79;64;36;31;32;21;36;43;21;35
1002.0;118;133;75;76;82;60;35;30;31;21;36;43;22;38
1008.0;121;132;74;77;82;58;38;26;30;22;35;47;21;37
1014.0;121;130;73;78;80;58;39;26;28;22;33;50;22;40
1020.0;120;129;73;78;80;58;36;28;29;23;33;49;24;40
1026.0;120;128;73;78;80;54;38;30;29;25;31;49;26;39
1032.0;120;125;76;75;80;55;41;32;27;23;29;49;30;38
1038.0;120;124;76;76;79;56;39;31;30;22;30;50;30;37
1044.0;119;126;77;75;77;56;37;30;31;21;33;49;31;38
1050.0;119;124;78;76;76;56;41;29;34;20;32;45;32;38
1056.0;120;119;77;77;74;56;41;29;35;20;32;46;34;40
1062.0;122;118;81;76;71;55;40;30;35;21;32;48;32;39
1068.0;119;118;81;76;72;58;41;30;33;22;31;47;32;40
1074.0;119;116;81;78;77;57;38;32;32;23;31;47;31;38
1080.0;121;119;82;81;76;56;37;32;32;18;31;44;32;39
1086.0;121;120;81;84;76;55;37;29;30;18;33;43;33;40
1092.0;124;120;81;85;76;58;36;28;29;20;31;41;32;39
1098.0;125;121;81;88;76;61;34;30;29;18;29;37;33;38
1104.0;125;121;81;87;76;61;33;33;28;18;29;36;32;40
1110.0;127;121;79;87;77;61;32;35;30;17;29;35;32;38
1116.0;131;118;79;84;77;62;32;34;27;18;32;35;34;37
1122.0;130;117;77;83;79;62;32;34;28;21;31;32;36;38
1128.0;130;117;77;83;82;63;33;30;30;21;31;31;34;38
1134.0;130;116;78;84;84;65;33;33;29;21;30;28;30;39
1140.0;127;116;79;86;84;66;31;34;28;21;31;26;33;38
1146.0;126;114;81;83;86;67;30;37;27;18;29;28;36;38
1152.0;127;117;81;85;85;67;29;34;25;20;29;28;33;40
1158.0;130;117;82;87;84;64;30;31;26;21;30;27;33;38
1164.0;131;119;82;88;83;60;31;30;26;21;33;26;30;40
1170.0;131;119;86;86;84;62;31;29;27;21;34;25;28;37
1176.0;130;119;86;89;85;65;30;22;29;23;31;24;29;38
1182.0;129;121;84;89;89;66;28;23;29;25;31;22;28;36
1188.0;130;118;82;91;91;67;26;24;28;25;33;23;25;37
1194.0;132;115;83;90;87;66;30;25;26;24;32;27;27;36
1200.0;132;114;82;91;88;65;29;25;24;26;35;27;26;36
1206.0;133;115;79;91;87;65;30;23;25;27;36;30;25;34
1212.0;132;111;79;90;85;66;30;25;25;26;36;31;27;37
1218.0;133;111;79;89;86;64;30;28;25;27;36;29;23;40
1224.0;132;111;77;88;92;64;30;25;26;28;35;29;23;40
1230.0;135;113;80;89;87;67;29;26;27;28;35;24;24;36
1236.0;135;110;76;90;86;68;30;26;30;28;37;24;25;35
1242.0;138;111;74;90;86;68;28;27;31;27;35;23;25;37
1248.0;137;111;77;87;86;69;30;29;30;26;36;23;26;33
1254.0;136;111;78;89;86;70;25;32;32;24;36;21;27;33
1260.0;138;109;78;94;85;70;26;33;34;21;35;23;24;30
1266.0;136;110;78;96;83;69;26;34;36;21;37;20;27;27
1272.0;135;111;76;94;81;68;29;37;34;22;37;20;28;28
1278.0;135;108;79;90;81;67;25;37;33;24;38;24;28;31
1284.0;133;108;81;91;83;68;24;35;35;23;36;23;28;32
1290.0;134;109;80;91;87;66;26;34;35;23;35;22;26;32
1296.0;135;110;82;92;86;65;24;35;37;23;32;21;28;30
