#auto generated file!
6.0;0.0;0.0;0.0
12.0;2.5;0.0;0.0
18.0;8.035714285714286;0.0;0.0
24.0;22.142857142857142;0.5;0.0
30.0;32.5;0.5;0.0
36.0;23.928571428571427;1.75;0.0
42.0;29.285714285714285;0.0;0.0
48.0;42.142857142857146;1.5;0.0
54.0;62.142857142857146;0.5;0.0
60.0;70.35714285714286;1.5;0.0
66.0;68.57142857142857;0.5;0.0
72.0;42.142857142857146;0.5;0.0
78.0;54.285714285714285;0.5;0.0
84.0;74.28571428571429;0.0;0.0
90.0;81.78571428571429;0.5;0.0
96.0;64.28571428571429;1.25;0.0
102.0;48.214285714285715;1.0;0.0
108.0;56.964285714285715;0.75;0.0
114.0;85.71428571428571;1.0;0.0
120.0;88.57142857142857;1.5;0.0
126.0;86.42857142857143;0.5;0.0
132.0;58.214285714285715;0.5;0.0
138.0;60.714285714285715;0.0;0.0
144.0;75.0;1.0;0.0
150.0;62.142857142857146;0.5;0.0
156.0;58.214285714285715;0.0;0.0
162.0;50.0;1.0;0.0
168.0;56.42857142857143;0.0;0.0
174.0;69.10714285714286;0.5;0.0
180.0;83.57142857142857;2.5;0.0
186.0;57.857142857142854;1.75;0.0
192.0;57.5;0.5;0.0
198.0;56.25;0.75;0.0
204.0;67.14285714285714;0.5;0.0
210.0;49.642857142857146;1.0;0.0
216.0;60.714285714285715;1.5;0.0
222.0;54.464285714285715;0.0;0.0
228.0;55.0;1.0;0.0
234.0;60.892857142857146;0.0;0.0
240.0;53.035714285714285;1.5;0.0
246.0;77.5;1.0;0.0
252.0;65.35714285714286;1.25;0.0
258.0;53.57142857142857;0.5;0.0
264.0;66.60714285714286;0.0;0.0
270.0;72.14285714285714;0.5;0.0
276.0;56.785714285714285;0.5;0.0
282.0;57.5;0.5;0.0
288.0;72.5;0.5;0.0
294.0;89.10714285714286;0.5;0.0
300.0;83.92857142857143;1.5;0.0
306.0;67.5;1.0;0.0
312.0;60.0;0.5;0.0
318.0;48.392857142857146;0.5;0.0
324.0;69.46428571428571;0.0;0.0
330.0;75.53571428571429;0.5;0.0
336.0;51.42857142857143;1.5;0.0
342.0;49.642857142857146;0.0;0.0
348.0;56.25;1.0;0.0
354.0;68.75;0.5;0.0
360.0;74.64285714285714;0.0;0.0
366.0;63.92857142857143;0.75;0.0
372.0;46.607142857142854;1.0;0.0
378.0;49.82142857142857;0.5;0.0
384.0;67.67857142857143;0.5;0.0
390.0;53.75;0.5;0.0
396.0;45.0;0.5;0.0
402.0;52.142857142857146;0.5;0.0
408.0;54.464285714285715;1.0;0.0
414.0;70.35714285714286;0.5;0.0
420.0;81.42857142857143;0.5;0.0
426.0;65.0;0.0;0.0
432.0;40.714285714285715;1.0;0.0
438.0;48.92857142857143;0.75;0.0
444.0;59.82142857142857;0.75;0.0
450.0;84.10714285714286;0.5;0.0
456.0;77.14285714285714;1.25;0.0
462.0;42.5;0.5;0.0
468.0;59.82142857142857;0.5;0.0
474.0;77.5;0.5;0.0
480.0;74.28571428571429;1.0;0.0
486.0;52.142857142857146;0.5;0.0
492.0;45.0;1.5;0.0
498.0;64.64285714285714;1.5;0.0
504.0;79.28571428571429;0.0;0.0
510.0;69.46428571428571;1.0;0.0
516.0;47.857142857142854;1.5;0.0
522.0;51.42857142857143;2.0;0.0
528.0;64.82142857142857;1.0;0.0
534.0;70.53571428571429;0.0;0.0
540.0;75.17857142857143;1.25;0.0
546.0;51.42857142857143;1.0;0.0
552.0;56.42857142857143;0.5;0.0
558.0;53.57142857142857;0.25;0.0
564.0;60.357142857142854;0.0;0.0
570.0;79.28571428571429;0.25;0.0
576.0;77.5;0.0;0.0
582.0;67.14285714285714;0.5;0.0
588.0;70.53571428571429;0.0;0.0
594.0;94.10714285714286;1.0;0.0
600.0;88.21428571428571;0.5;0.0
606.0;66.07142857142857;0.5;0.0
612.0;57.67857142857143;0.0;0.0
618.0;51.42857142857143;1.0;0.0
624.0;71.96428571428571;0.5;0.0
630.0;59.285714285714285;0.75;0.0
636.0;48.214285714285715;0.5;0.0
642.0;53.75;1.5;0.0
648.0;55.535714285714285;0.0;0.0
654.0;70.53571428571429;0.0;0.0
660.0;85.89285714285714;2.0;0.0
666.0;88.92857142857143;0.0;0.0
672.0;66.78571428571429;0.0;0.0
678.0;71.07142857142857;0.0;0.0
684.0;76.42857142857143;0.25;0.0
690.0;93.92857142857143;1.0;0.0
696.0;83.92857142857143;0.5;0.0
702.0;46.607142857142854;1.0;0.0
708.0;58.92857142857143;0.5;0.0
714.0;63.57142857142857;0.0;0.0
720.0;63.57142857142857;0.5;0.0
726.0;57.142857142857146;0.5;0.0
732.0;43.214285714285715;0.5;0.0
738.0;57.857142857142854;1.0;0.0
744.0;69.46428571428571;0.0;0.0
750.0;68.92857142857143;0.5;0.0
756.0;54.285714285714285;0.5;0.0
762.0;48.92857142857143;1.0;0.0
768.0;60.17857142857143;1.5;0.0
774.0;63.75;0.5;0.0
780.0;79.82142857142857;1.0;0.0
786.0;68.57142857142857;0.5;0.0
792.0;51.785714285714285;0.0;0.0
798.0;71.07142857142857;0.0;0.0
804.0;70.17857142857143;1.0;0.0
810.0;80.0;1.5;0.0
816.0;77.85714285714286;0.5;0.0
822.0;68.21428571428571;0.0;0.0
828.0;71.60714285714286;0.625;0.0
834.0;98.39285714285714;1.0;0.0
840.0;71.78571428571429;1.0;0.0
846.0;72.5;1.5;0.0
852.0;53.92857142857143;0.0;0.0
858.0;42.142857142857146;1.75;0.0
864.0;55.535714285714285;1.5;0.0
