#auto generated file!
12.0;133;135;144;148;149;163;147;130;141;147;138;145;138;142
18.0;142;143;146;152;155;167;146;132;131;144;132;141;131;138
24.0;146;147;147;158;153;180;143;121;128;142;129;139;128;139
30.0;154;148;156;159;156;181;142;119;128;134;125;131;127;140
36.0;154;151;159;161;157;186;141;116;131;130;119;133;128;134
42.0;154;152;161;164;160;188;138;112;129;129;117;136;127;133
48.0;158;156;161;162;162;186;138;107;128;127;120;137;130;128
54.0;161;157;162;163;165;189;137;108;131;125;118;135;122;127
60.0;163;157;161;168;164;189;132;104;133;122;118;134;123;132
66.0;167;161;165;166;166;188;128;104;127;119;121;137;121;130
72.0;169;161;167;167;169;187;125;101;129;119;121;136;120;129
78.0;175;163;167;172;170;188;122;98;127;122;121;131;117;127
84.0;172;163;170;174;165;190;121;98;129;126;117;130;116;129
90.0;173;165;173;176;164;187;127;106;121;118;117;125;123;125
96.0;177;167;173;175;169;186;123;106;123;116;120;125;119;121
102.0;181;164;175;180;169;188;119;107;121;111;117;124;120;124
108.0;185;169;176;181;174;181;115;104;116;112;118;128;118;123
114.0;179;168;177;178;182;185;118;104;114;110;119;124;120;122
120.0;182;170;173;175;183;189;113;104;114;111;121;127;121;117
126.0;186;171;173;174;187;192;109;101;117;111;114;126;122;117
132.0;189;174;176;179;187;189;108;97;117;112;114;121;121;116
138.0;191;178;175;182;188;192;109;98;121;107;112;120;116;111
144.0;190;182;174;185;192;192;112;98;117;107;113;117;115;106
150.0;196;183;176;190;194;189;110;99;120;106;101;115;115;106
156.0;199;183;182;192;195;185;112;99;118;102;103;113;113;104
162.0;200;188;183;198;196;188;108;97;118;98;99;113;115;99
168.0;200;190;183;199;198;187;107;95;116;95;100;112;117;101
174.0;203;191;183;202;197;186;107;90;114;99;102;112;115;99
180.0;208;197;185;203;196;187;104;94;109;98;99;107;111;102
186.0;214;201;187;205;197;186;107;93;106;96;95;98;111;104
192.0;218;202;188;207;198;180;113;88;106;96;93;99;110;102
198.0;220;206;189;206;204;178;110;93;103;94;93;97;108;99
204.0;222;210;190;207;209;178;107;92;97;91;94;98;107;98
210.0;225;213;188;206;203;184;106;91;98;92;100;98;102;94
216.0;224;222;185;205;207;188;105;88;98;92;98;93;101;94
222.0;225;220;189;207;208;187;103;90;96;89;99;94;101;92
228.0;224;224;189;207;213;189;101;90;97;90;97;89;96;94
234.0;226;225;187;211;213;189;99;88;93;91;99;91;98;90
240.0;223;226;186;207;219;188;94;89;92;95;99;96;97;89
246.0;224;224;186;207;222;190;94;87;92;95;97;93;98;91
252.0;224;224;186;212;223;187;92;97;89;93;96;90;99;88
258.0;231;229;186;213;222;192;91;95;86;92;92;88;99;84
264.0;233;230;184;214;221;190;95;97;86;88;91;90;100;81
270.0;232;229;186;215;221;192;100;99;85;86;87;87;95;86
276.0;230;230;184;215;218;193;96;107;85;88;81;91;95;87
282.0;229;228;187;212;220;195;99;108;82;90;82;91;93;84
288.0;232;232;188;212;218;196;101;104;80;85;86;89;93;84
294.0;239;237;190;214;213;197;99;105;79;80;84;84;98;81
300.0;239;238;190;216;214;195;99;105;76;81;85;83;97;82
306.0;242;236;192;218;216;191;99;104;75;83;82;80;96;86
312.0;246;238;192;217;220;193;95;104;77;81;77;84;94;82
318.0;248;244;191;218;222;190;94;103;75;81;77;83;90;84
324.0;253;245;193;220;218;186;94;100;78;81;76;80;93;83
330.0;254;254;195;219;213;189;87;103;80;79;74;79;92;82
336.0;253;257;194;216;217;190;85;105;77;74;73;75;102;82
342.0;256;259;197;216;218;192;85;103;79;73;68;73;103;78
348.0;254;258;199;214;219;191;84;99;82;71;72;72;103;82
354.0;251;256;197;212;220;193;86;96;86;71;71;75;99;87
360.0;255;260;193;215;219;189;87;90;91;74;69;73;99;86
366.0;252;257;196;215;218;185;87;95;92;77;73;74;97;82
372.0;249;257;198;213;220;185;85;92;95;77;76;71;99;83
378.0;248;259;196;212;219;185;83;97;98;76;80;72;95;80
384.0;254;259;196;212;221;189;79;97;97;75;75;67;96;83
390.0;256;259;197;211;221;194;80;96;94;77;78;64;92;81
396.0;259;263;194;209;222;196;75;94;91;78;81;63;93;82
402.0;259;264;195;209;218;199;75;91;89;81;79;66;95;80
408.0;257;268;198;208;218;196;74;89;97;81;80;67;88;79
414.0;261;273;193;205;213;199;78;85;97;82;77;70;91;76
420.0;262;273;190;207;215;199;81;80;100;80;78;69;89;77
426.0;264;273;191;209;214;199;79;81;97;79;81;66;91;76
432.0;262;276;191;210;214;196;79;80;91;80;82;67;94;78
438.0;264;278;188;205;215;196;80;78;91;79;84;67;97;78
444.0;267;281;193;198;214;201;76;80;91;79;81;67;93;79
450.0;267;279;195;199;216;198;79;76;92;80;83;64;95;77
456.0;273;277;192;200;217;201;78;72;91;76;85;64;98;76
462.0;273;277;196;199;215;205;79;69;90;77;87;64;93;76
468.0;273;276;200;200;214;207;78;69;90;75;86;67;88;77
474.0;272;278;202;196;209;208;79;70;93;77;82;70;87;77
480.0;270;281;202;199;201;210;77;75;92;78;84;68;85;78
486.0;274;281;202;202;199;207;78;69;97;77;86;67;82;79
492.0;273;282;204;202;200;206;79;70;96;74;84;72;82;76
498.0;272;283;202;200;200;205;82;67;95;76;85;75;80;78
504.0;275;285;198;197;199;210;85;68;96;74;82;76;81;74
510.0;272;287;195;195;194;210;84;72;95;73;84;76;87;76
516.0;276;289;196;196;196;205;83;75;89;72;86;80;84;73
522.0;277;286;198;197;196;204;87;75;88;69;82;83;84;74
528.0;276;289;200;202;197;200;87;76;92;69;79;80;82;71
534.0;274;291;202;201;198;199;91;74;91;73;78;80;79;69
540.0;269;293;211;203;196;194;92;78;92;73;75;74;80;70
546.0;273;295;206;200;196;197;93;80;92;71;72;74;80;71
552.0;275;298;204;202;195;197;93;76;91;72;72;77;78;70
558.0;277;302;201;203;191;200;94;77;86;75;71;74;77;72
564.0;277;299;199;202;190;203;90;81;87;77;68;79;75;73
570.0;280;296;199;203;186;196;92;81;86;78;69;82;77;75
576.0;280;301;201;204;186;191;92;80;81;78;68;84;77;77
582.0;278;300;201;203;184;191;95;86;83;77;66;82;76;78
588.0;280;299;205;206;183;193;93;84;76;77;68;81;75;80
594.0;283;297;201;201;181;191;94;83;77;78;72;82;78;82
600.0;287;297;200;203;178;191;89;83;72;79;75;80;81;85
606.0;285;295;201;202;183;190;90;81;72;76;74;84;85;82
612.0;288;295;204;202;181;191;85;82;73;79;72;85;82;81
618.0;291;299;199;199;182;191;81;85;77;79;70;83;85;79
624.0;290;300;194;200;179;192;84;90;80;77;68;79;89;78
630.0;286;295;192;201;180;193;88;90;77;77;70;79;92;80
636.0;288;296;191;203;180;196;91;88;73;77;72;79;86;80
642.0;288;297;189;207;178;199;85;86;74;77;73;79;91;77
648.0;290;297;185;209;182;196;89;84;77;75;74;83;83;76
654.0;294;297;186;205;185;194;88;80;79;74;74;79;82;83
660.0;298;295;190;200;185;194;87;77;76;75;79;79;84;81
666.0;300;298;192;198;186;195;85;72;74;74;80;80;86;80
672.0;297;292;189;204;191;196;87;71;73;71;82;81;86;80
678.0;298;292;184;203;191;192;87;74;72;73;83;83;86;82
684.0;296;290;189;206;191;194;88;74;66;74;79;85;84;84
690.0;297;288;194;205;189;191;86;72;67;78;80;86;83;84
696.0;294;290;190;207;184;197;84;73;67;79;80;81;88;86
702.0;292;292;191;212;182;198;86;74;66;81;81;78;86;81
708.0;291;294;195;211;179;198;86;76;68;82;75;76;84;85
714.0;294;290;189;210;184;197;86;76;69;83;79;72;89;82
720.0;291;292;191;209;183;198;83;73;72;85;84;72;89;78
726.0;290;290;187;213;181;203;87;70;73;86;82;70;90;78
732.0;291;291;184;214;178;205;85;66;72;91;81;70;93;79
738.0;287;293;184;212;182;211;90;66;71;86;80;67;91;80
744.0;287;291;188;211;189;210;90;67;67;86;75;69;90;80
750.0;286;289;186;211;190;213;90;71;69;84;74;67;94;76
756.0;283;292;186;209;192;213;86;70;72;84;78;67;94;74
762.0;293;289;184;207;191;209;87;70;69;87;78;65;95;76
768.0;299;290;178;209;192;208;84;70;72;85;76;65;94;78
