#auto generated file!
12.0;131;112;124;127;136;132;126;124;156;126;141;128;123;114
18.0;133;116;129;133;136;134;126;127;149;127;131;122;122;115
24.0;133;120;130;137;139;132;120;127;148;125;131;124;119;115
30.0;136;122;132;135;143;134;118;126;147;124;135;116;118;114
36.0;134;127;142;138;146;138;121;126;139;124;131;113;111;110
42.0;139;129;145;139;146;141;118;124;135;125;133;111;109;106
48.0;142;133;144;139;149;142;116;117;131;120;134;114;112;107
54.0;147;138;147;139;149;141;110;113;135;121;132;115;110;103
60.0;147;140;151;142;149;146;110;107;132;123;125;114;109;105
66.0;152;144;152;147;150;143;108;111;128;124;123;108;106;104
72.0;155;148;151;153;149;147;107;115;120;122;123;105;106;99
78.0;156;152;154;156;152;144;101;114;118;119;125;104;102;103
84.0;160;155;156;157;156;148;97;116;117;113;123;102;98;102
90.0;164;154;154;160;160;148;97;110;119;114;120;99;100;101
96.0;165;155;158;162;161;147;97;113;119;112;114;100;95;102
102.0;167;157;156;166;166;146;100;110;116;112;113;100;94;97
108.0;166;160;160;166;171;151;91;103;113;109;113;106;96;95
114.0;162;162;163;163;178;151;92;107;110;109;105;109;90;99
120.0;167;163;166;160;183;154;91;107;103;106;103;107;94;96
126.0;169;161;171;159;184;158;92;105;106;105;95;105;92;98
132.0;169;163;174;157;182;161;93;104;103;101;94;103;98;98
138.0;172;169;172;158;183;164;99;105;97;96;88;104;99;94
144.0;174;170;176;161;178;164;98;104;99;98;84;101;99;94
150.0;179;176;177;156;182;165;102;104;96;101;81;96;93;92
156.0;180;179;178;156;182;165;103;104;94;99;81;97;96;86
162.0;182;180;179;154;184;166;101;104;98;99;79;96;90;88
168.0;185;178;179;158;187;169;102;103;94;94;77;96;88;90
174.0;188;178;183;162;183;172;101;97;89;96;78;96;91;86
180.0;187;186;179;164;185;171;105;92;87;96;74;100;88;86
186.0;192;192;178;166;181;169;106;91;82;94;73;102;91;83
192.0;195;194;178;167;182;166;108;93;83;92;70;97;90;85
198.0;199;193;181;166;180;166;108;90;83;89;72;94;89;90
204.0;202;195;182;169;181;164;110;87;81;88;74;89;88;90
210.0;208;198;183;174;186;165;110;87;78;87;73;81;89;81
216.0;214;200;186;173;185;168;109;87;73;83;74;80;87;81
222.0;217;200;186;177;182;166;103;89;70;84;76;81;84;85
228.0;216;200;183;178;182;169;104;91;70;81;76;82;81;87
234.0;215;201;182;176;184;171;102;90;67;83;75;84;77;93
240.0;213;197;177;178;181;171;102;88;69;88;77;83;82;94
246.0;214;201;177;177;182;170;97;96;65;89;78;80;81;93
252.0;218;205;171;173;178;174;100;88;67;91;82;83;78;92
258.0;218;209;172;174;176;172;96;90;72;90;79;82;81;89
264.0;218;209;166;173;176;171;94;93;73;87;84;83;83;90
270.0;219;211;163;177;176;170;91;92;72;84;90;84;82;89
276.0;221;209;162;179;177;173;93;89;73;89;85;83;78;89
282.0;223;211;167;188;172;171;93;85;75;86;86;81;78;84
288.0;221;212;170;189;172;174;94;86;71;84;88;82;78;79
294.0;221;211;170;188;172;172;92;85;73;86;84;86;84;76
300.0;222;212;170;189;169;176;90;82;70;83;81;89;86;81
306.0;228;216;169;187;168;175;87;83;71;82;83;86;81;84
312.0;226;222;171;186;171;179;85;81;73;81;82;84;75;84
318.0;226;222;169;190;169;180;86;80;73;85;83;80;75;82
324.0;227;223;171;189;162;177;88;82;76;82;84;79;75;85
330.0;226;227;174;191;161;173;84;83;73;85;83;77;74;89
336.0;228;228;173;187;162;171;87;83;73;85;83;79;71;90
342.0;232;230;174;188;166;172;89;82;75;75;84;78;69;86
348.0;232;234;175;185;169;173;89;85;78;71;81;77;66;85
354.0;232;233;182;184;167;171;91;84;80;70;79;78;66;83
360.0;234;236;183;184;167;174;87;85;83;68;76;77;67;79
366.0;232;238;181;188;171;174;86;82;81;68;79;76;68;76
372.0;236;234;186;190;169;178;80;81;81;68;79;74;67;77
378.0;236;229;191;191;167;180;76;81;81;62;79;77;70;80
384.0;238;229;191;190;164;185;80;77;81;62;79;76;68;80
390.0;241;233;191;196;165;179;76;76;80;59;77;79;71;77
396.0;243;237;190;195;167;179;76;75;79;58;73;80;73;75
402.0;245;243;185;195;167;178;73;77;77;60;70;82;73;75
408.0;247;242;181;194;169;180;72;75;74;59;65;86;79;77
414.0;247;242;184;193;163;182;73;75;77;60;67;81;80;76
420.0;245;244;185;196;163;180;74;77;77;57;66;84;78;74
426.0;245;248;181;197;160;182;76;79;74;61;68;80;75;74
432.0;244;249;182;194;160;181;75;79;77;59;70;81;76;73
438.0;247;249;184;194;161;177;75;81;72;59;66;83;77;75
444.0;252;251;183;192;161;176;75;85;75;59;64;81;74;72
450.0;254;250;181;193;163;180;69;88;74;60;61;85;71;71
456.0;256;252;180;189;158;179;70;87;71;62;66;82;74;74
462.0;257;253;177;191;159;181;70;84;70;59;70;81;71;77
468.0;257;258;178;184;158;183;71;83;71;57;71;84;66;79
474.0;259;265;180;184;156;181;67;83;72;58;67;81;67;80
